income,C50_PV,C50_prob1,rf_PV,rf_prob1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.232
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0.034
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.438
>50K,<=50K,0.0515902504944718,<=50K,0.236
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,<=50K,0.0515902504944718,<=50K,0.468
>50K,<=50K,0.390631397342524,<=50K,0.018
>50K,>50K,0.595706978359167,>50K,0.896
>50K,<=50K,0.390631397342524,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.532826714195455,>50K,0.918
>50K,>50K,0.705533577111178,>50K,0.958
>50K,>50K,0.705533577111178,>50K,0.81
<=50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,>50K,0.705533577111178,>50K,0.99
<=50K,>50K,0.705533577111178,<=50K,0.396
<=50K,<=50K,0.0515902504944718,<=50K,0.088
<=50K,<=50K,0.0515902504944718,<=50K,0.04
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.16
<=50K,<=50K,0.223917476691331,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.419935791952983,<=50K,0.286
<=50K,<=50K,0.0515902504944718,<=50K,0.03
<=50K,<=50K,0.282552450465376,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.390631397342524,<=50K,0.002
>50K,>50K,0.705533577111178,>50K,0.902
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.223917476691331,<=50K,0.122
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.032
>50K,<=50K,0.0515902504944718,>50K,0.794
<=50K,<=50K,0.390631397342524,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.776
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,>50K,0.705533577111178,>50K,0.924
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.532826714195455,<=50K,0.23
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.994
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.594
>50K,>50K,0.705533577111178,>50K,0.828
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,<=50K,0.37
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.226
>50K,>50K,0.705533577111178,>50K,0.924
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,<=50K,0.390631397342524,>50K,0.538
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.038
>50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.252
<=50K,<=50K,0.223917476691331,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.026
>50K,>50K,0.705533577111178,>50K,0.822
<=50K,<=50K,0.223917476691331,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,>50K,0.705533577111178,>50K,0.984
<=50K,<=50K,0.109654230217064,<=50K,0.078
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.705533577111178,>50K,0.998
>50K,>50K,0.705533577111178,>50K,0.95
<=50K,>50K,0.705533577111178,<=50K,0.442
>50K,>50K,0.705533577111178,>50K,0.888
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.390631397342524,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.08
<=50K,<=50K,0.0515902504944718,<=50K,0.026
<=50K,<=50K,0.0515902504944718,<=50K,0.006
>50K,>50K,0.532826714195455,<=50K,0.118
<=50K,<=50K,0.390631397342524,<=50K,0.1
<=50K,<=50K,0.0515902504944718,<=50K,0.076
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.68
<=50K,<=50K,0.390631397342524,<=50K,0.078
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.002
>50K,<=50K,0.0515902504944718,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.126
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.584
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.183296057386182,<=50K,0.068
>50K,<=50K,0.41931841562468,<=50K,0.454
>50K,>50K,0.705533577111178,>50K,0.862
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,>50K,0.705533577111178,>50K,0.864
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.41931841562468,<=50K,0.44
<=50K,<=50K,0.282552450465376,<=50K,0.148
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.996
<=50K,>50K,0.595706978359167,>50K,0.71
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,>50K,0.705533577111178,>50K,0.906
<=50K,<=50K,0.0515902504944718,<=50K,0.04
<=50K,>50K,0.532826714195455,<=50K,0.264
>50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.052
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.072
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.804
>50K,<=50K,0.419935791952983,<=50K,0.344
<=50K,<=50K,0.0515902504944718,<=50K,0.126
<=50K,<=50K,0.0515902504944718,<=50K,0.036
<=50K,<=50K,0.223917476691331,<=50K,0.03
<=50K,<=50K,0.183296057386182,<=50K,0.01
>50K,<=50K,0.109654230217064,<=50K,0.148
<=50K,>50K,0.705533577111178,<=50K,0.394
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.18
>50K,>50K,0.705533577111178,>50K,0.982
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,<=50K,0.390631397342524,>50K,0.566
<=50K,<=50K,0.0515902504944718,<=50K,0.106
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.428
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.532826714195455,<=50K,0.16
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.766
<=50K,<=50K,0.109654230217064,<=50K,0.002
<=50K,<=50K,0.109654230217064,<=50K,0.004
<=50K,<=50K,0.419935791952983,<=50K,0.166
<=50K,<=50K,0.0515902504944718,<=50K,0.032
>50K,>50K,0.705533577111178,>50K,0.664
<=50K,<=50K,0.109654230217064,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.048
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.546
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.122
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.223917476691331,<=50K,0.234
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.336
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.174
<=50K,>50K,0.532826714195455,<=50K,0.202
<=50K,<=50K,0.109654230217064,<=50K,0.118
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.282552450465376,<=50K,0.172
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.002
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.41931841562468,<=50K,0.09
>50K,>50K,0.532826714195455,>50K,0.766
>50K,>50K,0.532826714195455,>50K,0.886
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.854
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.988
>50K,>50K,0.705533577111178,>50K,0.856
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.09
<=50K,<=50K,0.223917476691331,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.926
>50K,>50K,0.595706978359167,<=50K,0.372
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.223917476691331,<=50K,0.088
>50K,>50K,0.705533577111178,>50K,0.778
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.316
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.223917476691331,<=50K,0.272
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.532826714195455,>50K,0.59
>50K,>50K,0.532826714195455,>50K,0.522
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0
>50K,<=50K,0.109654230217064,>50K,0.544
>50K,<=50K,0.0515902504944718,<=50K,0.284
<=50K,<=50K,0.0515902504944718,<=50K,0.028
<=50K,<=50K,0.390631397342524,<=50K,0.136
<=50K,<=50K,0.0515902504944718,<=50K,0.018
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.532826714195455,<=50K,0.426
<=50K,<=50K,0.390631397342524,<=50K,0.16
<=50K,<=50K,0.223917476691331,<=50K,0.036
<=50K,<=50K,0.390631397342524,<=50K,0.31
>50K,>50K,0.532826714195455,>50K,0.59
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.072
<=50K,<=50K,0.0515902504944718,<=50K,0.06
<=50K,<=50K,0.0515902504944718,<=50K,0.022
<=50K,<=50K,0.282552450465376,<=50K,0
<=50K,>50K,0.532826714195455,<=50K,0.16
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.974
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.916
<=50K,<=50K,0.0515902504944718,<=50K,0.036
>50K,>50K,0.595706978359167,>50K,0.842
<=50K,>50K,0.595706978359167,<=50K,0.318
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.024
<=50K,<=50K,0.390631397342524,<=50K,0.08
<=50K,<=50K,0.0515902504944718,<=50K,0.114
<=50K,<=50K,0.109654230217064,<=50K,0.242
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,>50K,0.908
<=50K,<=50K,0.0515902504944718,<=50K,0.234
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.705533577111178,>50K,0.94
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.054
>50K,>50K,0.705533577111178,>50K,0.572
<=50K,<=50K,0.0515902504944718,<=50K,0.05
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.028
>50K,>50K,0.705533577111178,>50K,0.998
>50K,>50K,0.705533577111178,>50K,0.82
<=50K,<=50K,0.223917476691331,<=50K,0.106
>50K,>50K,0.595706978359167,>50K,0.886
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0.122
<=50K,<=50K,0.390631397342524,<=50K,0.142
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0.152
>50K,>50K,0.705533577111178,>50K,0.93
<=50K,<=50K,0.390631397342524,<=50K,0.032
>50K,>50K,0.98591203818769,>50K,0.992
<=50K,<=50K,0.0515902504944718,<=50K,0.016
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.419935791952983,<=50K,0.338
<=50K,>50K,0.705533577111178,<=50K,0.278
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.109654230217064,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.705533577111178,>50K,0.914
<=50K,<=50K,0.282552450465376,<=50K,0.176
<=50K,>50K,0.705533577111178,<=50K,0.488
>50K,<=50K,0.223917476691331,<=50K,0.366
<=50K,<=50K,0.109654230217064,<=50K,0.006
<=50K,<=50K,0.419935791952983,<=50K,0.036
<=50K,<=50K,0.0515902504944718,<=50K,0.01
>50K,>50K,0.705533577111178,>50K,0.776
<=50K,<=50K,0.419935791952983,<=50K,0.22
>50K,>50K,0.532826714195455,>50K,0.78
>50K,>50K,0.532826714195455,>50K,0.534
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.705533577111178,>50K,0.986
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.223917476691331,<=50K,0.034
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.978
>50K,>50K,0.705533577111178,>50K,0.94
>50K,<=50K,0.282552450465376,<=50K,0.19
<=50K,<=50K,0.223917476691331,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.248
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.012
<=50K,<=50K,0.0515902504944718,<=50K,0.02
<=50K,>50K,0.532826714195455,<=50K,0.16
>50K,>50K,0.705533577111178,>50K,0.894
>50K,>50K,0.595706978359167,>50K,0.81
<=50K,<=50K,0.223917476691331,<=50K,0.036
>50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
<=50K,<=50K,0.41931841562468,<=50K,0.116
>50K,<=50K,0.390631397342524,<=50K,0.02
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.705533577111178,<=50K,0.088
>50K,>50K,0.532826714195455,>50K,0.766
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.042
<=50K,<=50K,0.109654230217064,<=50K,0.004
<=50K,<=50K,0.390631397342524,>50K,0.63
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,>50K,0.98591203818769,>50K,0.972
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.024
<=50K,<=50K,0.419935791952983,<=50K,0.078
<=50K,<=50K,0.390631397342524,<=50K,0.232
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.062
<=50K,>50K,0.705533577111178,>50K,0.806
<=50K,<=50K,0.223917476691331,<=50K,0.064
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.044
>50K,>50K,0.595706978359167,>50K,0.902
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.88
<=50K,<=50K,0.0515902504944718,<=50K,0.204
<=50K,<=50K,0.109654230217064,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.412
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.223917476691331,<=50K,0.004
>50K,>50K,0.532826714195455,>50K,0.856
<=50K,>50K,0.705533577111178,>50K,0.88
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.002
>50K,<=50K,0.0515902504944718,>50K,0.518
<=50K,<=50K,0.390631397342524,<=50K,0.134
<=50K,>50K,0.705533577111178,>50K,0.918
<=50K,<=50K,0.0515902504944718,<=50K,0.018
>50K,>50K,0.705533577111178,>50K,0.838
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.912
<=50K,<=50K,0.0515902504944718,<=50K,0.086
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.223917476691331,<=50K,0.038
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.11
<=50K,<=50K,0.390631397342524,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.97
>50K,<=50K,0.223917476691331,<=50K,0.342
>50K,>50K,0.532826714195455,>50K,0.8
<=50K,<=50K,0.223917476691331,<=50K,0.022
<=50K,<=50K,0.390631397342524,<=50K,0.48
<=50K,<=50K,0.0515902504944718,<=50K,0.054
<=50K,<=50K,0.390631397342524,<=50K,0.022
<=50K,<=50K,0.223917476691331,<=50K,0.01
>50K,<=50K,0.390631397342524,<=50K,0.236
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.932
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,>50K,0.532826714195455,<=50K,0.202
>50K,<=50K,0.390631397342524,<=50K,0.082
<=50K,<=50K,0.0515902504944718,<=50K,0.024
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.022
<=50K,<=50K,0.0515902504944718,<=50K,0.04
>50K,>50K,0.705533577111178,>50K,0.864
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.852
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.282552450465376,<=50K,0.064
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.98591203818769,>50K,1
>50K,>50K,0.705533577111178,>50K,0.97
>50K,>50K,0.98591203818769,>50K,0.984
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0
>50K,<=50K,0.223917476691331,>50K,0.648
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,<=50K,0.390631397342524,<=50K,0.346
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.390631397342524,>50K,0.978
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.390631397342524,<=50K,0.23
<=50K,<=50K,0.109654230217064,<=50K,0.04
<=50K,>50K,0.705533577111178,<=50K,0.02
<=50K,<=50K,0.390631397342524,<=50K,0.104
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.419935791952983,<=50K,0.266
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0.012
>50K,>50K,0.595706978359167,>50K,0.89
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.41931841562468,<=50K,0.396
<=50K,<=50K,0.109654230217064,<=50K,0.008
>50K,<=50K,0.0515902504944718,<=50K,0.38
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.223917476691331,<=50K,0.198
>50K,>50K,0.532826714195455,>50K,0.902
<=50K,<=50K,0.0515902504944718,<=50K,0.044
<=50K,<=50K,0.223917476691331,<=50K,0.022
>50K,<=50K,0.223917476691331,<=50K,0.452
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.390631397342524,<=50K,0.236
>50K,>50K,0.98591203818769,>50K,0.982
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.178
<=50K,<=50K,0.0515902504944718,<=50K,0.02
>50K,<=50K,0.390631397342524,>50K,0.526
<=50K,>50K,0.705533577111178,<=50K,0.144
>50K,>50K,0.98591203818769,>50K,0.998
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.05
<=50K,<=50K,0.390631397342524,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.964
<=50K,<=50K,0.0515902504944718,<=50K,0.01
<=50K,<=50K,0.0515902504944718,<=50K,0.058
>50K,>50K,0.532826714195455,>50K,0.678
>50K,<=50K,0.0515902504944718,>50K,0.818
<=50K,>50K,0.705533577111178,>50K,0.778
<=50K,<=50K,0.0515902504944718,<=50K,0.004
>50K,<=50K,0.223917476691331,>50K,0.604
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.223917476691331,<=50K,0.12
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.868
<=50K,<=50K,0.419935791952983,<=50K,0.062
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.183296057386182,<=50K,0.034
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.109654230217064,<=50K,0.016
<=50K,<=50K,0.223917476691331,<=50K,0.044
<=50K,<=50K,0.0515902504944718,<=50K,0.014
<=50K,<=50K,0.0515902504944718,<=50K,0.008
<=50K,<=50K,0.0515902504944718,<=50K,0.036
<=50K,<=50K,0.109654230217064,<=50K,0.002
<=50K,<=50K,0.390631397342524,<=50K,0.334
<=50K,>50K,0.705533577111178,>50K,0.838
>50K,>50K,0.98591203818769,>50K,0.942
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,<=50K,0.0515902504944718,>50K,0.622
<=50K,<=50K,0.390631397342524,<=50K,0.182
<=50K,<=50K,0.109654230217064,<=50K,0.122
<=50K,<=50K,0.0515902504944718,<=50K,0
<=50K,<=50K,0.0515902504944718,<=50K,0
>50K,>50K,0.705533577111178,>50K,0.986
<=50K,<=50K,0.0515902504944718,<=50K,0.006
<=50K,<=50K,0.0515902504944718,<=50K,0.002
<=50K,<=50K,0.0515902504944718,<=50K,0.004
<=50K,<=50K,0.419935791952983,>50K,0.606
<=50K,<=50K,0.390631397342524,<=50K,0.162
